Node,X,Y
10364,421608,880813
10365,421611,932969
10366,421619,770944
10367,421619,789755
10368,421625,710416
10369,421625,834030
10370,421630,1236469
10371,421652,954366
10372,421655,882941
10373,421658,957927
10374,421663,935016
10375,421666,837816
10376,421669,768208
10377,421672,858469
10378,421675,878969
10379,421680,884280
10380,421686,920233
10381,421694,751297
10382,421705,880477
10383,421711,878444
10384,421716,923061
10385,421727,789480
10386,421777,846430
10387,421783,879977
10388,421811,723611
10389,421816,878002
10390,421816,883302
10391,421816,949766
10392,421861,863083
10393,421866,862605
10394,421872,935955
10395,421875,713069
10396,421877,927150
10397,421888,1203447
10398,421908,917850
10399,421916,1122500
10400,421933,843911
10401,421933,878663
10402,421936,924652
10403,421944,712000
10404,421944,719063
10405,421947,1227083
10406,421955,741341
10407,421958,707263
10408,421958,733625
10409,421969,880933
10410,421986,765527
10411,421991,975263
10412,421997,878091
10413,422008,882144
10414,422011,855800
10415,422038,915238
10416,422041,726166
10417,422047,834852
10418,422050,845527
10419,422063,781377
10420,422066,861666
10421,422069,1217361
10422,422075,880555
10423,422077,881405
10424,422094,857844
10425,422097,764936
10426,422119,882380
10427,422122,862719
10428,422125,721916
10429,422125,723458
10430,422125,881525
10431,422136,742191
10432,422138,721027
10433,422138,831938
10434,422155,798344
10435,422169,880494
10436,422172,738650
10437,422175,782755
10438,422177,858911
10439,422188,707861
10440,422191,860513
10441,422194,879794
10442,422208,709402
10443,422208,863694
10444,422222,710000
10445,422222,833966
10446,422230,780347
10447,422236,761836
10448,422241,918741
10449,422247,928744
10450,422250,1217805
10451,422272,1114002
10452,422277,720472
10453,422280,755269
10454,422286,715230
10455,422305,970175
10456,422327,763427
10457,422327,962277
10458,422330,843272
10459,422338,738827
10460,422347,889488
10461,422352,721416
10462,422358,964722
10463,422383,853350
10464,422383,911869
10465,422408,832697
10466,422411,836130
10467,422411,883161
10468,422416,708902
10469,422416,711666
10470,422425,882019
10471,422430,847530
10472,422433,1138811
10473,422438,719927
10474,422444,831458
10475,422455,930644
10476,422458,712833
10477,422458,844013
10478,422458,1227875
10479,422463,882427
10480,422483,736536
10481,422486,886083
10482,422500,710666
10483,422505,831786
10484,422508,842130
10485,422525,788058
10486,422527,710027
10487,422527,737913
10488,422538,795047
10489,422541,733666
10490,422541,777908
10491,422563,725166
10492,422563,902794
10493,422575,832111
10494,422577,983461
10495,422583,845997
10496,422586,904227
10497,422588,881391
10498,422597,722402
10499,422602,738100
10500,422613,940683
10501,422625,718027
10502,422630,880038
10503,422638,792588
10504,422638,888441
10505,422652,898258
10506,422661,892411
10507,422666,720833
10508,422669,797108
10509,422675,947336
10510,422688,715244
10511,422691,968647
10512,422694,716166
10513,422697,1047411
10514,422702,776061
10515,422702,945483
10516,422711,890938
10517,422711,950927
10518,422713,939269
10519,422722,849633
10520,422733,831344
10521,422750,786730
10522,422755,1228169
10523,422761,881919
10524,422769,724013
10525,422780,749163
10526,422786,967263
10527,422788,878341
10528,422791,714166
10529,422805,942905
10530,422808,915302
10531,422813,833863
10532,422825,831752
10533,422830,879530
10534,422833,712333
10535,422833,837458
10536,422861,737391
10537,422866,917805
10538,422875,733208
10539,422886,772186
10540,422886,854180
10541,422900,882247
10542,422916,855872
10543,422933,754797
10544,422941,833100
10545,422944,791000
10546,422963,712930
10547,422966,896211
10548,422986,910147
10549,422988,739988
10550,423019,709083
10551,423030,855502
10552,423041,732486
10553,423055,933000
10554,423066,780161
10555,423083,852191
10556,423122,952502
10557,423125,722083
10558,423125,861130
10559,423136,1229658
10560,423138,893591
10561,423147,753919
10562,423147,884486
10563,423150,921919
10564,423152,934341
10565,423155,955983
10566,423177,902213
10567,423180,840205
10568,423188,851425
10569,423188,882580
10570,423194,716416
10571,423200,890580
10572,423208,713647
10573,423211,851797
10574,423216,964891
10575,423216,1030725
10576,423222,777386
10577,423222,795783
10578,423222,831763
10579,423222,1112969
10580,423236,925991
10581,423241,834002
10582,423250,726416
10583,423252,753127
10584,423255,833311
10585,423255,878411
10586,423266,1228744
10587,423277,776613
10588,423280,855697
10589,423286,881988
10590,423288,759680
10591,423291,757702
10592,423291,788683
10593,423313,830458
10594,423363,853522
10595,423366,767888
10596,423369,712097
10597,423369,773180
10598,423369,784583
10599,423369,832733
10600,423383,838886
10601,423402,725055
10602,423427,879980
10603,423427,890519
10604,423438,912483
10605,423441,793097
10606,423444,880416
10607,423447,882738
10608,423450,954713
10609,423458,715527
10610,423461,776616
10611,423472,768455
10612,423483,878841
10613,423497,900066
10614,423497,977916
10615,423508,738033
10616,423533,880933
10617,423563,732852
10618,423569,880766
10619,423583,710602
10620,423600,940519
10621,423600,975963
10622,423608,858794
10623,423608,930994
10624,423616,927683
10625,423636,878447
10626,423641,735952
10627,423641,790558
10628,423683,833527
10629,423683,882925
10630,423694,719486
10631,423702,879019
10632,423708,711833
10633,423708,725986
10634,423716,880900
10635,423736,725208
10636,423750,709833
10637,423758,829375
10638,423758,896330
10639,423763,712361
10640,423783,846986
10641,423786,973566
10642,423794,898222
10643,423800,881041
10644,423805,768736
10645,423811,881397
10646,423827,859569
10647,423861,829119
10648,423875,711000
10649,423883,958663
10650,423886,794413
10651,423886,895261
10652,423916,710333
10653,423916,715666
10654,423927,830497
10655,423933,883402
10656,423944,776969
10657,423944,917608
10658,423952,736983
10659,423952,946336
10660,423958,711791
10661,423966,881836
10662,423972,751738
10663,423986,880525
10664,423997,887402
10665,424030,862736
10666,424038,963583
10667,424066,924552
10668,424072,746147
10669,424075,1244205
10670,424077,772238
10671,424080,881316
10672,424083,710125
10673,424083,710541
10674,424086,882063
10675,424091,828919
10676,424094,774216
10677,424102,725313
10678,424105,880261
10679,424133,736736
10680,424133,890091
10681,424152,711569
10682,424155,964180
10683,424161,922147
10684,424166,716833
10685,424166,904288
10686,424169,880738
10687,424183,711066
10688,424222,886136
10689,424222,949894
10690,424227,721055
10691,424233,781575
10692,424247,941500
10693,424250,710666
10694,424263,709194
10695,424286,879238
10696,424286,1121236
10697,424291,764952
10698,424294,970894
10699,424297,913308
10700,424311,834833
10701,424330,829241
10702,424333,714500
10703,424361,1231708
10704,424363,893319
10705,424366,828769
10706,424375,1228577
10707,424391,1233272
10708,424394,837438
10709,424400,793319
10710,424400,856488
10711,424405,764969
10712,424408,736613
10713,424413,849241
10714,424416,760325
10715,424427,910061
10716,424433,850180
10717,424436,829069
10718,424444,716875
10719,424450,909319
10720,424461,878327
10721,424472,712250
10722,424500,732458
10723,424511,841805
10724,424513,844325
10725,424522,711375
10726,424527,750641
10727,424566,839463
10728,424577,986472
10729,424583,710666
10730,424583,713958
10731,424591,929383
10732,424594,764869
10733,424605,831347
10734,424605,836516
10735,424605,856963
10736,424613,777772
10737,424613,951516
10738,424625,831041
10739,424630,789361
10740,424641,926280
10741,424644,833763
10742,424647,710105
10743,424661,781152
10744,424666,709500
10745,424666,979058
10746,424669,922563
10747,424683,738166
10748,424683,791772
10749,424683,829555
10750,424683,896438
10751,424686,918891
10752,424688,922194
10753,424691,922808
10754,424694,938158
10755,424705,939933
10756,424708,709180
10757,424711,831422
10758,424716,884322
10759,424727,1228016
10760,424733,832219
10761,424733,917341
10762,424738,964133
10763,424750,957852
10764,424755,920636
10765,424772,726083
10766,424772,880955
10767,424775,830277
10768,424788,878236
10769,424791,711527
10770,424794,793341
10771,424800,711000
10772,424805,831669
10773,424805,834755
10774,424816,912722
10775,424841,914552
10776,424844,911227
10777,424850,830277
10778,424858,831052
10779,424888,960722
10780,424891,784811
10781,424891,955447
10782,424894,831447
10783,424908,762975
10784,424922,906427
10785,424927,923427
10786,424930,890366
10787,424947,1078266
10788,424963,832227
10789,424963,899894
10790,424969,828888
10791,424972,829372
10792,424975,941677
10793,424983,883297
10794,424994,975416
10795,425000,708583
10796,425000,952927
10797,425000,964000
10798,425005,906644
10799,425022,775075
10800,425025,887288
10801,425030,831836
10802,425047,711961
10803,425061,972033
10804,425063,710733
10805,425083,890316
10806,425091,846558
10807,425144,907513
10808,425158,736105
10809,425158,832733
10810,425183,737516
10811,425194,708972
10812,425202,933758
10813,425222,833061
10814,425225,932511
10815,425233,769769
10816,425247,835363
10817,425250,717602
10818,425255,710958
10819,425272,964827
10820,425277,709291
10821,425277,924452
10822,425291,712286
10823,425291,858552
10824,425294,837802
10825,425297,1143052
10826,425300,784730
10827,425311,755238
10828,425311,882480
10829,425311,885994
10830,425313,989777
10831,425327,904344
10832,425333,831463
10833,425338,784233
10834,425338,1143638
10835,425347,881436
10836,425358,1137919
10837,425363,997002
10838,425377,834811
10839,425380,883508
10840,425383,1101136
10841,425388,710486
10842,425391,829494
10843,425422,766663
10844,425436,716500
10845,425441,791669
10846,425458,714750
10847,425463,711741
10848,425466,832113
10849,425486,752455
10850,425488,748213
10851,425500,998622
10852,425511,946836
10853,425536,882944
10854,425536,1101086
10855,425541,930530
10856,425566,834738
10857,425577,888650
10858,425583,708805
10859,425586,1137630
10860,425608,776963
10861,425611,715902
10862,425630,1144600
10863,425636,848358
10864,425669,926219
10865,425677,775900
10866,425697,903805
10867,425700,921602
10868,425702,1146069
10869,425733,902308
10870,425750,709305
10871,425750,719986
10872,425761,1117297
10873,425775,881050
10874,425775,927866
10875,425777,1218650
10876,425780,885408
10877,425794,779427
10878,425802,830302
10879,425813,948458
10880,425819,724930
10881,425822,762094
10882,425833,718027
10883,425836,832455
10884,425841,886325
10885,425841,928841
10886,425847,878211
10887,425858,995375
10888,425875,726000
10889,425877,763672
10890,425883,959672
10891,425902,723102
10892,425905,749455
10893,425936,835994
10894,425938,861016
10895,425944,717250
10896,425952,789413
10897,425958,722272
10898,425961,760936
10899,425969,980333
10900,425972,828780
10901,425986,916419
10902,425988,976452
10903,425991,991422
10904,425991,1147586
10905,426011,761808
10906,426011,896383
10907,426016,887075
10908,426025,965588
10909,426027,850930
10910,426041,725569
10911,426041,727397
10912,426055,904297
10913,426055,950025
10914,426072,839294
10915,426080,833438
10916,426080,1137825
10917,426083,720763
10918,426102,719394
10919,426111,715750
10920,426113,833286
10921,426122,884822
10922,426144,941458
10923,426152,770925
10924,426152,774027
10925,426158,706625
10926,426169,767252
10927,426183,825311
10928,426183,893761
10929,426191,1136763
10930,426208,919000
10931,426213,951730
10932,426219,738330
10933,426225,972641
10934,426236,857602
10935,426241,731180
10936,426241,753319
10937,426241,790672
10938,426261,830336
10939,426272,905919
10940,426275,892530
10941,426277,962913
10942,426288,780547
10943,426288,850241
10944,426291,847388
10945,426319,707833
10946,426330,886436
10947,426333,713166
10948,426338,735541
10949,426341,745644
10950,426369,761791
10951,426375,709500
10952,426383,790280
10953,426388,832911
10954,426391,920469
10955,426405,845152
10956,426411,952094
10957,426425,737433
10958,426433,736091
10959,426444,914011
10960,426455,846488
10961,426461,924627
10962,426505,1121922
10963,426525,737566
10964,426538,739291
10965,426544,1116038
10966,426550,862019
10967,426566,935008
10968,426583,711375
10969,426605,780858
10970,426605,840730
10971,426608,770541
10972,426611,709972
10973,426641,939041
10974,426652,715736
10975,426658,715888
10976,426658,743100
10977,426666,717055
10978,426669,841741
10979,426708,892088
10980,426713,923372
10981,426727,885444
10982,426733,919133
10983,426736,952902
10984,426738,856447
10985,426763,768233
10986,426777,744858
10987,426780,754988
10988,426780,882761
10989,426791,708416
10990,426805,831338
10991,426811,827369
10992,426822,768688
10993,426827,890186
10994,426830,901175
10995,426830,1034122
10996,426833,966833
10997,426836,915338
10998,426838,1026894
10999,426855,787769
11000,426861,720444
11001,426880,880513
11002,426888,842830
11003,426894,907119
11004,426902,735650
11005,426911,738691
11006,426919,737250
11007,426950,738075
11008,426958,724533
11009,426980,878944
11010,427005,740341
11011,427005,749247
11012,427008,731091
11013,427011,898669
11014,427022,834027
11015,427022,922252
11016,427047,737552
11017,427069,711636
11018,427077,894369
11019,427102,925827
11020,427119,732041
11021,427125,764219
11022,427127,954363
11023,427130,854619
11024,427144,909905
11025,427155,780058
11026,427166,708791
11027,427177,738338
11028,427183,1024636
11029,427194,824922
11030,427197,962483
11031,427200,942000
11032,427202,1118850
11033,427208,942150
11034,427222,844275
11035,427241,1145177
11036,427250,1109311
11037,427255,778744
11038,427258,924752
11039,427261,877827
11040,427283,736922
11041,427288,974952
11042,427294,944475
11043,427300,737016
11044,427316,937327
11045,427325,845555
11046,427341,904783
11047,427355,946688
11048,427358,834188
11049,427361,903341
11050,427363,1234222
11051,427369,844838
11052,427400,781330
11053,427413,882241
11054,427419,932022
11055,427441,736919
11056,427455,895947
11057,427458,1244961
11058,427469,737594
11059,427469,844011
11060,427494,955513
11061,427519,929752
11062,427527,927950
11063,427533,847463
11064,427538,767027
11065,427583,758847
11066,427597,1053816
11067,427600,772266
11068,427622,848963
11069,427622,849925
11070,427625,1044516
11071,427630,882141
11072,427647,714402
11073,427652,714680
11074,427672,718127
11075,427675,787441
11076,427677,786136
11077,427702,832641
11078,427733,723836
11079,427738,918822
11080,427741,737005
11081,427755,889438
11082,427758,1147033
11083,427761,710777
11084,427794,969288
11085,427797,738461
11086,427802,892991
11087,427819,949483
11088,427844,832397
11089,427844,877661
11090,427847,851383
11091,427847,926675
11092,427852,884050
11093,427858,910994
11094,427861,724869
11095,427861,1128536
11096,427875,861088
11097,427891,855166
11098,427913,838463
11099,427919,836277
11100,427925,736816
11101,427941,961652
11102,427955,747536
11103,427958,746175
11104,427958,778172
11105,427963,1122533
11106,427972,788236
11107,427977,837050
11108,427980,761097
11109,428027,830130
11110,428047,1022027
11111,428080,922580
11112,428091,827558
11113,428102,898619
11114,428122,1148977
11115,428125,708777
11116,428125,860186
11117,428127,945266
11118,428138,720236
11119,428141,739400
11120,428144,837825
11121,428144,896350
11122,428147,959730
11123,428208,824861
11124,428213,776688
11125,428227,839444
11126,428238,721816
11127,428247,832647
11128,428255,788236
11129,428258,958072
11130,428263,739647
11131,428263,780900
11132,428263,842194
11133,428269,755450
11134,428288,965591
11135,428294,1030000
11136,428297,786363
11137,428330,1087300
11138,428336,887322
11139,428352,716494
11140,428352,890675
11141,428386,841783
11142,428397,766936
11143,428405,1063652
11144,428408,856636
11145,428416,708611
11146,428419,918019
11147,428433,717355
11148,428441,828844
11149,428461,936138
11150,428466,948516
11151,428475,907105
11152,428475,920913
11153,428508,725583
11154,428522,834430
11155,428533,749858
11156,428536,893702
11157,428538,914052
11158,428541,978969
11159,428558,726036
11160,428583,709305
11161,428597,895380
11162,428600,1062677
11163,428613,1058716
11164,428641,782805
11165,428666,883333
11166,428666,1063125
11167,428666,1098602
11168,428686,773358
11169,428686,912358
11170,428688,769780
11171,428691,849030
11172,428694,856447
11173,428705,719522
11174,428708,858650
11175,428711,973969
11176,428713,1124447
11177,428727,1005505
11178,428738,987011
11179,428744,740469
11180,428777,885861
11181,428780,731972
11182,428786,840638
11183,428791,752513
11184,428794,884741
11185,428805,713277
11186,428813,882066
11187,428836,1240719
11188,428852,751936
11189,428852,909233
11190,428858,878630
11191,428863,788786
11192,428902,843513
11193,428905,785780
11194,428933,787941
11195,428933,932150
11196,428933,951508
11197,428944,739283
11198,428950,774350
11199,428958,928022
11200,428963,827688
11201,428986,756405
11202,429000,735858
11203,429000,784922
11204,429000,904308
11205,429005,786705
11206,429011,733519
11207,429022,774200
11208,429027,736877
11209,429033,735630
11210,429038,786925
11211,429041,722083
11212,429047,768630
11213,429047,776116
11214,429055,745722
11215,429058,881388
11216,429061,1085827
11217,429072,857919
11218,429086,765405
11219,429097,857630
11220,429105,767969
11221,429105,878605
11222,429108,745744
11223,429113,988488
11224,429119,777458
11225,429119,839847
11226,429125,824869
11227,429133,857052
11228,429169,835063
11229,429169,892177
11230,429188,767266
11231,429205,830450
11232,429208,1124652
11233,429261,893844
11234,429275,836300
11235,429275,1232800
11236,429288,888369
11237,429294,847986
11238,429294,852130
11239,429300,758530
11240,429302,732430
11241,429313,746230
11242,429316,765663
11243,429336,722786
11244,429336,853419
11245,429344,884052
11246,429347,746138
11247,429361,1144050
11248,429375,708394
11249,429375,880486
11250,429377,937930
11251,429386,737902
11252,429386,741886
11253,429386,919500
11254,429388,1147122
11255,429391,754613
11256,429391,840294
11257,429405,879958
11258,429411,856100
11259,429413,832891
11260,429441,1128375
11261,429461,831238
11262,429469,764294
11263,429477,743708
11264,429511,1233630
11265,429522,775905
11266,429527,925361
11267,429544,743769
11268,429550,1153000
11269,429552,742855
11270,429558,772211
11271,429569,944408
11272,429572,838305
11273,429575,770577
11274,429575,916305
11275,429583,742333
11276,429597,878613
11277,429600,784058
11278,429602,901300
11279,429613,880125
11280,429616,771402
11281,429627,918080
11282,429638,787380
11283,429644,825230
11284,429647,786777
11285,429652,921994
11286,429658,788702
11287,429697,772305
11288,429708,824250
11289,429716,904330
11290,429730,778530
11291,429741,954972
11292,429744,741513
11293,429747,963180
11294,429763,881083
11295,429783,779844
11296,429791,956877
11297,429813,709483
11298,429819,841177
11299,429819,849469
11300,429825,774091
11301,429827,763408
11302,429836,906552
11303,429852,931916
11304,429855,839283
11305,429872,850711
11306,429875,960102
11307,429908,895330
11308,429933,978625
11309,429955,714552
11310,429958,849425
11311,429958,964850
11312,429977,841766
11313,429980,781877
11314,430008,738494
11315,430013,857680
11316,430016,847397
11317,430019,759772
11318,430022,899902
11319,430036,890163
11320,430036,916522
11321,430044,883766
11322,430050,980594
11323,430055,888072
11324,430058,843716
11325,430066,743680
11326,430069,936027
11327,430072,960580
11328,430077,842847
11329,430086,897383
11330,430105,786377
11331,430113,750044
11332,430116,882313
11333,430125,829280
11334,430125,836875
11335,430125,879725
11336,430125,892897
11337,430141,884725
11338,430150,750358
11339,430155,898952
11340,430166,880069
11341,430183,911825
11342,430202,788805
11343,430202,1232919
11344,430208,784955
11345,430213,966305
11346,430247,830777
11347,430250,1083794
11348,430255,749863
11349,430255,1025558
11350,430258,777455
11351,430280,733816
11352,430297,760047
11353,430333,710747
11354,430344,764483
11355,430344,766241
11356,430347,835180
11357,430361,711838
11358,430386,788644
11359,430386,856700
11360,430388,750708
11361,430388,879063
11362,430391,763044
11363,430430,880788
11364,430433,748600
11365,430444,911780
11366,430450,758669
11367,430466,770955
11368,430466,903797
11369,430472,762388
11370,430475,762208
11371,430480,761477
11372,430483,753788
11373,430486,765630
11374,430494,880075
11375,430513,833188
11376,430516,911411
11377,430516,913891
11378,430519,890755
11379,430522,929483
11380,430527,743441
11381,430580,762077
11382,430586,741969
11383,430591,923175
11384,430605,881063
11385,430608,884036
11386,430619,944266
11387,430622,893338
11388,430630,838511
11389,430630,862283
11390,430638,772336
11391,430638,859347
11392,430641,769905
11393,430650,1241377
11394,430652,760788
11395,430652,764733
11396,430655,952836
11397,430658,782700
11398,430663,926722
11399,430691,772991
11400,430700,942327
11401,430705,921500
11402,430716,707630
11403,430719,959041
11404,430730,894011
11405,430733,752880
11406,430736,755986
11407,430747,731544
11408,430752,757072
11409,430761,760011
11410,430761,887741
11411,430761,891994
11412,430769,861969
11413,430772,781872
11414,430775,894455
11415,430794,755397
11416,430794,757511
11417,430797,961752
11418,430797,982927
11419,430805,882611
11420,430805,967733
11421,430813,889116
11422,430825,756338
11423,430830,737850
11424,430830,971602
11425,430841,768697
11426,430844,862202
11427,430847,915680
11428,430852,779425
11429,430852,908830
11430,430858,706975
11431,430869,956269
11432,430880,707366
11433,430883,939900
11434,430886,843869
11435,430891,878875
11436,430905,734991
11437,430905,775152
11438,430922,753800
11439,430925,756516
11440,430944,790569
11441,430966,714655
11442,430972,895041
11443,430977,761455
11444,430977,852288
11445,430977,884022
11446,430977,938016
11447,430986,774422
11448,431000,735822
11449,431008,747733
11450,431008,752330
11451,431025,936016
11452,431044,742652
11453,431044,884591
11454,431047,846919
11455,431050,883419
11456,431052,752916
11457,431058,880694
11458,431063,762180
11459,431080,707780
11460,431086,774877
11461,431116,883922
11462,431116,884991
11463,431127,752713
11464,431127,946827
11465,431133,879000
11466,431144,896555
11467,431152,761461
11468,431166,839700
11469,431183,893794
11470,431186,836950
11471,431191,1244072
11472,431194,969611
11473,431200,855600
11474,431219,752919
11475,431225,1234113
11476,431263,934775
11477,431291,948988
11478,431305,714536
11479,431319,861547
11480,431330,1156902
11481,431333,724444
11482,431338,709269
11483,431338,882219
11484,431344,907052
11485,431347,761302
11486,431372,897466
11487,431377,725102
11488,431380,755711
11489,431413,951441
11490,431427,930041
11491,431433,771894
11492,431461,881661
11493,431463,917644
11494,431466,883066
11495,431497,977172
11496,431500,786969
11497,431536,932008
11498,431547,776158
11499,431563,985411
11500,431566,834105
11501,431572,753330
11502,431575,879016
11503,431586,763330
11504,431600,953272
11505,431605,1233666
11506,431608,857100
11507,431633,879644
11508,431636,730727
11509,431661,835244
11510,431683,890666
11511,431688,862638
11512,431702,970811
11513,431705,786905
11514,431722,733280
11515,431725,790361
11516,431725,1017322
11517,431741,879241
11518,431752,900677
11519,431766,838927
11520,431766,897947
11521,431769,730575
11522,431769,848463
11523,431772,1241863
11524,431775,837341
11525,431775,852527
11526,431788,881172
11527,431797,718227
11528,431800,954766
11529,431805,879005
11530,431811,958558
11531,431816,956552
11532,431819,903244
11533,431825,992916
11534,431836,892136
11535,431836,918638
11536,431838,889883
11537,431847,841150
11538,431850,904430
11539,431863,778041
11540,431866,844744
11541,431886,961333
11542,431905,1123441
11543,431911,960055
11544,431919,894555
11545,431947,887288
11546,431972,766547
11547,431975,942194
11548,431977,708741
11549,431991,785763
11550,432011,862388
11551,432052,962947
11552,432080,715380
11553,432097,776933
11554,432122,774302
11555,432122,829897
11556,432122,850736
11557,432136,779394
11558,432166,1233405
11559,432200,783872
11560,432200,857511
11561,432205,768152
11562,432219,717144
11563,432233,855513
11564,432238,771863
11565,432255,750616
11566,432255,979655
11567,432263,780269
11568,432294,831966
11569,432311,763011
11570,432322,994300
11571,432341,862483
11572,432344,708100
11573,432358,1081097
11574,432361,708208
11575,432363,879844
11576,432369,940411
11577,432375,879786
11578,432377,770616
11579,432377,947511
11580,432380,761411
11581,432386,724250
11582,432386,789100
11583,432397,975775
11584,432402,758841
11585,432416,752572
11586,432444,738327
11587,432463,781938
11588,432466,924358
11589,432472,767238
11590,432472,790502
11591,432477,760005
11592,432488,705997
11593,432505,895013
11594,432508,837941
11595,432547,861097
11596,432561,862675
11597,432586,828175
11598,432616,708658
11599,432625,936369
11600,432658,708650
11601,432669,735850
11602,432680,825308
11603,432694,914755
11604,432708,897219
11605,432716,769894
11606,432755,826211
11607,432788,900436
11608,432794,962325
11609,432813,835297
11610,432841,928108
11611,432866,761463
11612,432866,787105
11613,432869,897238
11614,432872,932019
11615,432880,777936
11616,432916,846075
11617,432925,850813
11618,432927,942177
11619,432947,945113
11620,432966,879875
11621,432983,724827
11622,432991,736355
11623,433000,736844
11624,433005,735863
11625,433008,965925
11626,433011,1038250
11627,433033,917855
11628,433036,707338
11629,433044,709761
11630,433050,888447
11631,433058,713247
11632,433058,1006577
11633,433072,964316
11634,433094,736444
11635,433097,788263
11636,433102,885180
11637,433138,895263
11638,433175,908447
11639,433177,883788
11640,433186,983463
11641,433197,879533
11642,433211,765791
11643,433227,764175
11644,433238,881666
11645,433247,951497
11646,433266,783891
11647,433269,751872
11648,433269,830802
11649,433300,785550
11650,433316,837380
11651,433336,882861
11652,433344,757483
11653,433347,903866
11654,433361,858108
11655,433369,833525
11656,433377,787150
11657,433380,890152
11658,433438,960019
11659,433525,974369
11660,433541,968916
11661,433561,1242036
11662,433616,704772
11663,433622,912163
11664,433636,1241916
11665,433638,925538
11666,433652,721738
11667,433680,1242158
11668,433713,937733
11669,433719,835833
11670,433766,723472
11671,433766,998586
11672,433788,846597
11673,433813,921138
11674,433813,1121225
11675,433816,879405
11676,433838,705452
11677,433844,890450
11678,433858,939463
11679,433863,951480
11680,433869,988441
11681,433872,878755
11682,433897,710655
11683,433902,894027
11684,433902,1233113
11685,433952,907741
11686,433955,854677
11687,433958,727011
11688,433961,944780
11689,433975,971361
11690,433980,764777
11691,433988,979833
11692,433991,957516
11693,433997,885325
11694,434016,948325
11695,434055,887050
11696,434061,761261
11697,434066,1242230
11698,434077,732600
11699,434080,844750
11700,434080,850386
11701,434097,843288
11702,434100,863486
11703,434113,1062794
11704,434130,1062488
11705,434138,719855
11706,434141,734880
11707,434147,842305
11708,434161,955344
11709,434166,863569
11710,434194,839508
11711,434194,935330
11712,434197,858000
11713,434202,828297
11714,434222,951019
11715,434222,1232972
11716,434230,972602
11717,434252,881833
11718,434252,984069
11719,434261,737127
11720,434269,826713
11721,434272,961755
11722,434308,825425
11723,434313,966969
11724,434316,880463
11725,434316,1034738
11726,434361,927822
11727,434391,707747
11728,434441,716477
11729,434441,932208
11730,434463,968355
11731,434477,892397
11732,434505,836963
11733,434513,886311
11734,434536,964338
11735,434552,765108
11736,434555,953205
11737,434577,888372
11738,434586,839302
11739,434594,762291
11740,434597,898683
11741,434636,1142597
11742,434666,707941
11743,434666,1120333
11744,434675,859419
11745,434697,1119658
11746,434705,879505
11747,434711,897441
11748,434716,729777
11749,434744,897702
11750,434763,839205
11751,434800,1107616
11752,434836,753369
11753,434908,854438
11754,434911,833969
11755,434919,1164191
11756,434925,704538
11757,434941,885447
11758,434958,893083
11759,434966,737766
11760,434966,912894
11761,434997,878502
11762,435008,704433
11763,435050,940877
11764,435052,929438
11765,435061,906680
11766,435072,863475
11767,435097,925036
11768,435169,732366
11769,435172,703780
11770,435172,884511
11771,435180,960180
11772,435197,1143144
11773,435205,917694
11774,435208,882288
11775,435236,835433
11776,435244,846947
11777,435250,841227
11778,435263,1119322
11779,435266,827352
11780,435277,714708
11781,435280,963583
11782,435325,900025
11783,435336,946313
11784,435336,1096297
11785,435363,937119
11786,435377,893000
11787,435391,890066
11788,435391,894625
11789,435408,1165625
11790,435422,891072
11791,435455,1168122
11792,435500,967000
11793,435502,857719
11794,435516,975072
11795,435522,879616
11796,435552,920100
11797,435555,734041
11798,435569,908886
11799,435591,863455
11800,435611,916358
11801,435641,1190800
11802,435652,927191
11803,435655,889063
11804,435669,761280
11805,435680,835141
11806,435680,1007450
11807,435688,860394
11808,435697,878233
11809,435725,932811
11810,435758,1241738
11811,435780,703222
11812,435825,964675
11813,435830,753455
11814,435838,712077
11815,435863,1190530
11816,435911,717372
11817,435913,884436
11818,435930,730455
11819,435944,838888
11820,435947,732661
11821,435963,1119630
11822,435977,882788
11823,435977,972902
11824,435986,1232822
11825,436008,831747
11826,436011,897936
11827,436033,840697
11828,436086,863638
11829,436105,729730
11830,436122,1163905
11831,436152,838419
11832,436155,842472
11833,436177,1169327
11834,436191,879519
11835,436200,955961
11836,436208,949883
11837,436222,1162372
11838,436227,877944
11839,436230,969422
11840,436241,725188
11841,436252,753675
11842,436275,897708
11843,436319,1117727
11844,436333,887294
11845,436347,914966
11846,436350,959325
11847,436366,1132994
11848,436375,941019
11849,436405,721444
11850,436413,702413
11851,436422,722522
11852,436433,760688
11853,436441,760863
11854,436461,1082113
11855,436480,933680
11856,436488,723197
11857,436522,903438
11858,436522,944608
11859,436522,947266
11860,436527,902233
11861,436536,834661
11862,436536,977825
11863,436541,962125
11864,436569,908541
11865,436575,715008
11866,436583,880069
11867,436588,1233175
11868,436613,702558
11869,436619,912183
11870,436630,1166863
11871,436647,968105
11872,436666,929744
11873,436669,946191
11874,436702,920830
11875,436702,935758
11876,436713,1168152
11877,436725,1119141
11878,436727,723091
11879,436727,843805
11880,436766,1169108
11881,436769,703716
11882,436775,951713
11883,436794,704447
11884,436808,1143627
11885,436861,885463
11886,436869,923888
11887,436936,883608
11888,436952,716311
11889,436958,1120097
11890,436972,1143508
11891,436980,854836
11892,436983,863638
11893,436986,954683
11894,437022,722900
11895,437022,910130
11896,437025,1240955
11897,437058,925719
11898,437066,730286
11899,437069,1166191
11900,437072,889900
11901,437094,980294
11902,437097,929694
11903,437100,749747
